,preco,quartos,suites,vagas,m2,bairro,zona_centro,zona_leste,zona_norte,zona_oeste,zona_sul
26401,19900000,4,4,11,1280,Jardim América,0,0,0,0,1
26402,2700000,4,3,4,320,Chácara Klabin,0,0,0,0,1
26403,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26404,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26405,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26406,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26407,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26408,750000,3,1,2,124,Brooklin,0,0,0,0,1
26409,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26410,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26411,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26412,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26413,499000,2,0,4,140,Vila Império,0,0,0,0,1
26414,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26415,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26416,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26417,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26418,1380000,3,1,4,221,Saúde,0,0,0,0,1
26419,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26420,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26421,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26422,279000,2,0,0,90,Cambuci,0,0,0,0,1
26423,2600000,3,3,3,390,Vila Mariana,0,0,0,0,1
26424,2100000,4,3,6,350,Morumbi,0,0,0,0,1
26425,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26426,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26427,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26428,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26429,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26430,750000,3,1,2,124,Brooklin,0,0,0,0,1
26431,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26432,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26433,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26434,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26435,499000,2,0,4,140,Vila Império,0,0,0,0,1
26436,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26437,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26438,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26439,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26440,1380000,3,1,4,221,Saúde,0,0,0,0,1
26441,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26442,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26443,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26444,279000,2,0,0,90,Cambuci,0,0,0,0,1
26445,2600000,3,3,3,390,Vila Mariana,0,0,0,0,1
26446,2100000,4,3,6,350,Morumbi,0,0,0,0,1
26447,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26448,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26449,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26450,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26451,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26452,750000,3,1,2,124,Brooklin,0,0,0,0,1
26453,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26454,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26455,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26456,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26457,499000,2,0,4,140,Vila Império,0,0,0,0,1
26458,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26459,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26460,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26461,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26462,1380000,3,1,4,221,Saúde,0,0,0,0,1
26463,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26464,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26465,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26466,3000000,5,4,6,450,Interlagos,0,0,0,0,1
26467,1990000,4,4,8,630,Cidade Jardim,0,0,0,0,1
26468,19900000,4,4,11,1280,Jardim América,0,0,0,0,1
26469,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26470,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26471,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26472,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26473,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26474,750000,3,1,2,124,Brooklin,0,0,0,0,1
26475,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26476,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26477,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26478,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26479,499000,2,0,4,140,Vila Império,0,0,0,0,1
26480,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26481,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26482,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26483,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26484,1380000,3,1,4,221,Saúde,0,0,0,0,1
26485,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26486,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26487,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26488,1700000,3,1,6,450,Jardim Saúde,0,0,0,0,1
26489,1300000,3,3,2,263,Morumbi,0,0,0,0,1
26490,2500000,4,4,4,600,Morumbi,0,0,0,0,1
26491,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26492,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26493,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26494,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26495,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26496,750000,3,1,2,124,Brooklin,0,0,0,0,1
26497,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26498,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26499,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26500,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26501,499000,2,0,4,140,Vila Império,0,0,0,0,1
26502,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26503,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26504,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26505,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26506,1380000,3,1,4,221,Saúde,0,0,0,0,1
26507,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26508,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26509,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26510,3000000,5,4,6,450,Interlagos,0,0,0,0,1
26511,2500000,4,4,4,600,Morumbi,0,0,0,0,1
26512,1490000,2,0,2,140,Vila Nova Conceição,0,0,0,0,1
26513,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26514,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26515,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26516,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26517,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26518,750000,3,1,2,124,Brooklin,0,0,0,0,1
26519,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26520,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26521,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26522,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26523,499000,2,0,4,140,Vila Império,0,0,0,0,1
26524,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26525,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26526,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26527,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26528,1380000,3,1,4,221,Saúde,0,0,0,0,1
26529,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26530,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26531,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26532,2300000,3,2,2,200,Moema,0,0,0,0,1
26533,1600000,4,4,6,320,Jardim Prudência,0,0,0,0,1
26534,2500000,4,4,4,600,Morumbi,0,0,0,0,1
26535,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26536,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26537,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26538,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26539,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26540,750000,3,1,2,124,Brooklin,0,0,0,0,1
26541,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26542,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26543,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26544,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26545,499000,2,0,4,140,Vila Império,0,0,0,0,1
26546,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26547,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26548,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26549,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26550,1380000,3,1,4,221,Saúde,0,0,0,0,1
26551,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26552,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26553,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26554,900000,3,0,2,100,Brooklin,0,0,0,0,1
26555,1990000,4,4,8,630,Cidade Jardim,0,0,0,0,1
26556,3000000,5,4,6,450,Interlagos,0,0,0,0,1
26557,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26558,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26559,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26560,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26561,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26562,750000,3,1,2,124,Brooklin,0,0,0,0,1
26563,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26564,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26565,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26566,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26567,499000,2,0,4,140,Vila Império,0,0,0,0,1
26568,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26569,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26570,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26571,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26572,1380000,3,1,4,221,Saúde,0,0,0,0,1
26573,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26574,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26575,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26576,279000,2,0,0,90,Cambuci,0,0,0,0,1
26577,579999,3,1,1,150,Vila Mariana,0,0,0,0,1
26578,1300000,3,3,2,263,Morumbi,0,0,0,0,1
26579,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26580,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26581,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26582,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26583,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26584,750000,3,1,2,124,Brooklin,0,0,0,0,1
26585,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26586,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26587,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26588,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26589,499000,2,0,4,140,Vila Império,0,0,0,0,1
26590,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26591,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26592,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26593,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26594,1380000,3,1,4,221,Saúde,0,0,0,0,1
26595,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26596,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26597,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26598,3000000,5,4,6,450,Interlagos,0,0,0,0,1
26599,2300000,3,2,2,200,Moema,0,0,0,0,1
26600,2700000,4,3,4,320,Chácara Klabin,0,0,0,0,1
26601,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26602,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26603,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26604,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26605,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26606,750000,3,1,2,124,Brooklin,0,0,0,0,1
26607,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26608,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26609,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26610,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26611,499000,2,0,4,140,Vila Império,0,0,0,0,1
26612,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26613,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26614,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26615,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26616,1380000,3,1,4,221,Saúde,0,0,0,0,1
26617,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26618,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26619,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26620,1300000,3,3,2,263,Morumbi,0,0,0,0,1
26621,2400000,4,3,6,293,Jardim Paulista,0,0,0,0,1
26622,3000000,5,4,6,450,Interlagos,0,0,0,0,1
26623,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26624,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26625,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26626,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26627,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26628,750000,3,1,2,124,Brooklin,0,0,0,0,1
26629,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26630,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26631,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26632,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26633,499000,2,0,4,140,Vila Império,0,0,0,0,1
26634,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26635,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26636,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26637,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26638,1380000,3,1,4,221,Saúde,0,0,0,0,1
26639,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26640,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26641,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26642,330000,2,0,2,87,Cidade Ademar,0,0,0,0,1
26643,20500000,4,4,10,950,Jardim Europa,0,0,0,0,1
26644,680000,4,0,2,135,Campo Belo,0,0,0,0,1
26645,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26646,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26647,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26648,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26649,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26650,750000,3,1,2,124,Brooklin,0,0,0,0,1
26651,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26652,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26653,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26654,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26655,499000,2,0,4,140,Vila Império,0,0,0,0,1
26656,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26657,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26658,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26659,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26660,1380000,3,1,4,221,Saúde,0,0,0,0,1
26661,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26662,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26663,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26664,3000000,5,4,6,450,Interlagos,0,0,0,0,1
26665,19900000,4,4,11,1280,Jardim América,0,0,0,0,1
26666,1300000,3,3,2,263,Morumbi,0,0,0,0,1
26667,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26668,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26669,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26670,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26671,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26672,750000,3,1,2,124,Brooklin,0,0,0,0,1
26673,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26674,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26675,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26676,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26677,499000,2,0,4,140,Vila Império,0,0,0,0,1
26678,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26679,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26680,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26681,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26682,1380000,3,1,4,221,Saúde,0,0,0,0,1
26683,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26684,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26685,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26686,279000,2,0,0,90,Cambuci,0,0,0,0,1
26687,680000,4,0,2,135,Campo Belo,0,0,0,0,1
26688,900000,3,0,2,100,Brooklin,0,0,0,0,1
26689,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26690,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26691,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26692,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26693,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26694,750000,3,1,2,124,Brooklin,0,0,0,0,1
26695,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26696,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26697,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26698,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26699,499000,2,0,4,140,Vila Império,0,0,0,0,1
26700,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26701,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26702,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26703,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26704,1380000,3,1,4,221,Saúde,0,0,0,0,1
26705,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26706,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26707,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26708,3000000,5,4,6,450,Interlagos,0,0,0,0,1
26709,32000000,5,5,10,915,Jardim América,0,0,0,0,1
26710,2600000,3,3,3,390,Vila Mariana,0,0,0,0,1
26711,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26712,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26713,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26714,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26715,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26716,750000,3,1,2,124,Brooklin,0,0,0,0,1
26717,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26718,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26719,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26720,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26721,499000,2,0,4,140,Vila Império,0,0,0,0,1
26722,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26723,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26724,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26725,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26726,1380000,3,1,4,221,Saúde,0,0,0,0,1
26727,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26728,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26729,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26730,680000,4,0,2,135,Campo Belo,0,0,0,0,1
26731,900000,3,0,2,100,Brooklin,0,0,0,0,1
26732,350000,2,0,2,92,Vila São Francisco,0,0,0,0,1
26733,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26734,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26735,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26736,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26737,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26738,750000,3,1,2,124,Brooklin,0,0,0,0,1
26739,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26740,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26741,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26742,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26743,499000,2,0,4,140,Vila Império,0,0,0,0,1
26744,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26745,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26746,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26747,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26748,1380000,3,1,4,221,Saúde,0,0,0,0,1
26749,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26750,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26751,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26752,3200000,3,3,3,360,Jardim Cordeiro,0,0,0,0,1
26753,2600000,3,3,3,390,Vila Mariana,0,0,0,0,1
26754,6800000,4,4,12,600,Cidade Jardim,0,0,0,0,1
26755,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26756,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26757,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26758,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26759,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26760,750000,3,1,2,124,Brooklin,0,0,0,0,1
26761,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26762,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26763,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26764,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26765,499000,2,0,4,140,Vila Império,0,0,0,0,1
26766,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26767,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26768,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26769,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26770,1380000,3,1,4,221,Saúde,0,0,0,0,1
26771,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26772,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26773,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26774,6800000,4,4,12,600,Cidade Jardim,0,0,0,0,1
26775,9500000,4,4,10,940,Cidade Jardim,0,0,0,0,1
26776,20500000,4,4,10,950,Jardim Europa,0,0,0,0,1
26777,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26778,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26779,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26780,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26781,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26782,750000,3,1,2,124,Brooklin,0,0,0,0,1
26783,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26784,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26785,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26786,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26787,499000,2,0,4,140,Vila Império,0,0,0,0,1
26788,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26789,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26790,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26791,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26792,1380000,3,1,4,221,Saúde,0,0,0,0,1
26793,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26794,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26795,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26796,350000,2,0,2,92,Vila São Francisco,0,0,0,0,1
26797,12500000,3,2,4,700,Jardim Europa,0,0,0,0,1
26798,2300000,3,2,2,200,Moema,0,0,0,0,1
26799,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26800,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26801,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26802,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26803,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26804,750000,3,1,2,124,Brooklin,0,0,0,0,1
26805,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26806,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26807,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26808,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26809,499000,2,0,4,140,Vila Império,0,0,0,0,1
26810,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26811,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26812,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26813,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26814,1380000,3,1,4,221,Saúde,0,0,0,0,1
26815,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26816,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26817,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26818,680000,4,0,2,135,Campo Belo,0,0,0,0,1
26819,900000,3,0,2,100,Brooklin,0,0,0,0,1
26820,350000,2,0,2,92,Vila São Francisco,0,0,0,0,1
26821,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26822,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26823,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26824,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26825,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26826,750000,3,1,2,124,Brooklin,0,0,0,0,1
26827,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26828,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
